acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
108.336,969.656,-171.776,0.000,0.000,0.000
66.368,988.200,-104.432,0.000,0.000,0.000
56.120,1017.968,-67.832,0.000,0.000,0.000
146.888,1003.328,-48.312,0.000,0.000,0.000
97.112,1016.992,-58.072,0.000,0.000,0.000
154.696,976.488,-112.240,0.000,0.000,0.000
117.120,978.440,-99.552,0.000,0.000,0.000
40.016,1019.432,-120.048,0.000,0.000,0.000
181.536,933.056,-134.200,0.000,0.000,0.000
43.432,1004.792,-108.824,0.000,0.000,0.000
50.752,975.024,-159.088,0.000,0.000,0.000
120.048,913.536,-252.784,0.000,0.000,0.000
-38.552,922.320,-416.264,0.000,0.000,0.000
-18.544,833.504,-597.312,0.000,0.000,0.000
44.896,706.624,-718.336,0.000,0.000,0.000
259.128,502.640,-381.616,0.000,0.000,0.000
-59.048,737.856,-104.920,0.000,0.000,0.000
161.040,565.592,-186.416,0.000,0.000,0.000
108.336,446.032,200.080,0.000,0.000,0.000
100.528,553.880,647.088,0.000,0.000,0.000
-367.464,544.120,1043.344,0.000,0.000,0.000
445.544,139.080,472.872,0.000,0.000,0.000
-199.104,310.856,2101.328,0.000,0.000,0.000
180.560,273.768,1334.192,0.000,0.000,0.000
424.560,343.552,858.392,0.000,0.000,0.000
-231.312,262.544,1886.608,0.000,0.000,0.000
277.184,154.696,782.752,0.000,0.000,0.000
129.320,250.344,1220.000,0.000,0.000,0.000
21.472,75.152,1339.560,0.000,0.000,0.000
292.312,155.184,539.240,0.000,0.000,0.000
-178.608,111.752,1499.624,0.000,0.000,0.000
168.848,39.040,873.032,0.000,0.000,0.000
38.552,60.024,1271.240,0.000,0.000,0.000
131.272,-61.000,1504.504,0.000,0.000,0.000
17.568,152.744,486.536,0.000,0.000,0.000
-36.600,75.152,1058.472,0.000,0.000,0.000
41.480,46.848,1138.992,0.000,0.000,0.000
166.408,35.136,963.800,0.000,0.000,0.000
32.208,60.024,1021.384,0.000,0.000,0.000
64.416,22.448,1034.560,0.000,0.000,0.000
17.568,54.656,992.592,0.000,0.000,0.000
21.472,48.800,1013.576,0.000,0.000,0.000
50.752,26.352,1021.384,0.000,0.000,0.000
34.648,40.504,983.808,0.000,0.000,0.000
41.968,28.304,1040.416,0.000,0.000,0.000
33.672,66.856,949.648,0.000,0.000,0.000
10.736,48.312,1012.112,0.000,0.000,0.000
34.648,38.064,1007.232,0.000,0.000,0.000
17.080,51.240,987.712,0.000,0.000,0.000
42.944,32.696,993.568,0.000,0.000,0.000
13.664,40.992,1012.600,0.000,0.000,0.000
47.336,44.408,974.048,0.000,0.000,0.000
1.952,44.896,1020.896,0.000,0.000,0.000
30.744,27.328,971.120,0.000,0.000,0.000
22.448,52.216,999.912,0.000,0.000,0.000
29.280,38.552,984.296,0.000,0.000,0.000
-14.152,55.144,1006.744,0.000,0.000,0.000
61.976,28.792,1000.400,0.000,0.000,0.000
-1.464,41.968,1008.208,0.000,0.000,0.000
16.104,50.752,986.736,0.000,0.000,0.000
36.600,37.088,1014.064,0.000,0.000,0.000
31.720,39.040,981.856,0.000,0.000,0.000
27.816,44.408,1002.840,0.000,0.000,0.000
-4.880,49.776,998.448,0.000,0.000,0.000
8.296,48.312,1012.112,0.000,0.000,0.000
23.424,33.672,980.880,0.000,0.000,0.000
21.960,9.760,1028.216,0.000,0.000,0.000
-27.816,41.968,1028.704,0.000,0.000,0.000
22.448,48.312,945.256,0.000,0.000,0.000
33.672,23.424,1018.944,0.000,0.000,0.000
15.616,38.552,1000.400,0.000,0.000,0.000
12.688,37.088,1004.792,0.000,0.000,0.000
8.296,40.016,995.520,0.000,0.000,0.000
25.376,22.448,1004.304,0.000,0.000,0.000
-38.552,27.816,1024.800,0.000,0.000,0.000
61.000,8.784,960.384,0.000,0.000,0.000
-20.008,55.632,1001.376,0.000,0.000,0.000
4.880,39.528,988.200,0.000,0.000,0.000
